分类名称,销售日期,正价,品相折扣,清仓,总销量,正价占比,品相折扣占比,清仓占比
食用菌,2021-12-27,32.09,7.351,0.201,39.642,0.8094949800716412,0.18543464002825286,0.005070379900105948
食用菌,2021-12-28,32.131,6.873,,39.004,0.8237873038662702,0.1762126961337299,
食用菌,2021-12-29,24.651,3.744,,28.395,0.8681458003169572,0.1318541996830428,
食用菌,2021-12-30,27.302,3.443,1.0,31.745,0.8600409513309182,0.10845802488580879,0.031501023783272956
食用菌,2021-12-31,84.954,3.0,1.0,88.954,0.955032938372642,0.03372529622051847,0.011241765406839492
食用菌,2022-01-01,90.656,,,90.656,1.0,,
食用菌,2022-01-02,59.918,,,59.918,1.0,,
食用菌,2022-01-03,57.045,,2.0,59.045,0.9661275298501143,,0.03387247014988568
食用菌,2022-01-04,60.48,3.0,,63.48,0.9527410207939508,0.04725897920604915,
食用菌,2022-01-05,35.437,5.0,,40.437,0.8763508667804238,0.12364913321957614,
食用菌,2022-01-06,41.278,3.0,,44.278,0.9322462622521343,0.06775373774786576,
食用菌,2022-01-07,69.764,2.0,7.0,78.764,0.8857345995632523,0.02539231120816617,0.08887308922858159
食用菌,2022-01-08,112.412,,,112.412,1.0,,
食用菌,2022-01-09,81.804,,3.0,84.804,0.9646243101740484,,0.03537568982595161
食用菌,2022-01-10,46.232,,,46.232,1.0,,
食用菌,2022-01-11,30.489,,3.0,33.489000000000004,0.910418346322673,,0.08958165367732687
食用菌,2022-01-12,41.619,1.0,4.0,46.619,0.8927475921834446,0.021450481563311096,0.08580192625324438
食用菌,2022-01-13,39.916,2.0,7.0,48.916,0.8160111211055687,0.04088641753209584,0.14310246136233545
食用菌,2022-01-14,40.083,1.0,12.0,53.083,0.75510050298589,0.01883842284723923,0.22606107416687077
食用菌,2022-01-15,48.827,,1.0,49.827,0.979930559736689,,0.020069440263311058
食用菌,2022-01-16,44.987,1.0,10.0,55.987,0.8035258184935788,0.017861289227856465,0.17861289227856467
食用菌,2022-01-17,28.229,1.0,,29.229,0.9657874029217558,0.03421259707824421,
食用菌,2022-01-18,37.752,1.0,,38.752,0.9741948802642444,0.025805119735755572,
食用菌,2022-01-19,72.068,,,72.068,1.0,,
食用菌,2022-01-20,73.146,,5.0,78.146,0.9360171985770225,,0.0639828014229775
食用菌,2022-01-21,77.103,,,77.103,1.0,,
食用菌,2022-01-22,97.639,,,97.639,1.0,,
食用菌,2022-01-23,89.483,,,89.483,1.0,,
食用菌,2022-01-24,68.443,,,68.443,1.0,,
食用菌,2022-01-25,80.043,1.0,2.0,83.043,0.9638741374950327,0.012041954168322435,0.02408390833664487
食用菌,2022-01-26,84.094,2.0,1.0,87.094,0.9655544584012676,0.022963694399154938,0.011481847199577469
食用菌,2022-01-27,66.621,,,66.621,1.0,,
食用菌,2022-01-28,144.04,,,144.04,1.0,,
食用菌,2022-01-29,195.987,,,195.987,1.0,,
食用菌,2022-01-30,153.261,,,153.261,1.0,,
食用菌,2022-02-01,46.534,,,46.534,1.0,,
食用菌,2022-02-02,94.037,7.304,3.181,104.522,0.8996861904670788,0.06988002525784046,0.030433784275080842
食用菌,2022-02-03,46.152,,,46.152,1.0,,
食用菌,2022-02-04,62.232,,,62.232,1.0,,
食用菌,2022-02-05,94.217,,,94.217,1.0,,
食用菌,2022-02-06,90.519,,,90.519,1.0,,
食用菌,2022-02-07,89.43,,,89.43,1.0,,
食用菌,2022-02-08,48.124,,,48.124,1.0,,
食用菌,2022-02-09,44.397999999999996,9.0,1.0,54.397999999999996,0.8161697121217691,0.16544725909040775,0.018383028787823084
食用菌,2022-02-10,42.478,,3.0,45.478,0.934034038436167,,0.06596596156383305
食用菌,2022-02-11,35.35,1.0,8.0,44.35,0.7970687711386697,0.02254791431792559,0.18038331454340473
食用菌,2022-02-12,41.628,3.0,,44.628,0.9327776283947298,0.06722237160527024,
食用菌,2022-02-13,62.028,,,62.028,1.0,,
食用菌,2022-02-14,43.618,,,43.618,1.0,,
食用菌,2022-02-15,54.996,,,54.996,1.0,,
食用菌,2022-02-16,17.235,,2.0,19.235,0.8960228749675071,,0.10397712503249286
食用菌,2022-02-17,27.335,1.0,,28.335,0.9647079583553909,0.03529204164460914,
食用菌,2022-02-18,43.249,,1.0,44.249,0.9774006192230333,,0.02259938077696671
食用菌,2022-02-19,49.453,,,49.453,1.0,,
食用菌,2022-02-20,29.076,,,29.076,1.0,,
食用菌,2022-02-21,11.197,,,11.197,1.0,,
食用菌,2022-02-22,14.499,,,14.499,1.0,,
食用菌,2022-02-23,16.979,,,16.979,1.0,,
食用菌,2022-02-24,26.097,,1.0,27.097,0.9630955456323578,,0.03690445436764217
食用菌,2022-02-25,33.498,,,33.498,1.0,,
食用菌,2022-02-26,44.56,,,44.56,1.0,,
食用菌,2022-02-27,26.748,2.0,2.0,30.748,0.8699102380642644,0.06504488096786783,0.06504488096786783
食用菌,2022-02-28,10.887,,1.0,11.887,0.915874484731219,,0.08412551526878102
食用菌,2022-03-01,18.112000000000002,,,18.112000000000002,1.0,,
食用菌,2022-03-02,17.916,,,17.916,1.0,,
食用菌,2022-03-03,15.525,,,15.525,1.0,,
食用菌,2022-03-04,28.908,,,28.908,1.0,,
食用菌,2022-03-05,33.725,,,33.725,1.0,,
食用菌,2022-03-06,39.323,,,39.323,1.0,,
食用菌,2022-03-07,12.626,,,12.626,1.0,,
食用菌,2022-03-08,14.096,,,14.096,1.0,,
食用菌,2022-03-09,20.91,1.0,,21.91,0.9543587403012324,0.045641259698767686,
食用菌,2022-03-10,14.375,,,14.375,1.0,,
食用菌,2022-03-11,11.525,,,11.525,1.0,,
食用菌,2022-03-12,20.441,2.0,1.0,23.441,0.872019111812636,0.08532059212490935,0.042660296062454674
食用菌,2022-03-13,23.827,2.0,,25.827,0.9225616602780037,0.07743833972199636,
食用菌,2022-03-14,11.799,2.0,,13.799,0.8550619610116675,0.1449380389883325,
食用菌,2022-03-15,17.42,,,17.42,1.0,,
食用菌,2022-03-16,15.552,,1.536,17.088,0.9101123595505617,,0.0898876404494382
食用菌,2022-03-17,22.721,,,22.721,1.0,,
食用菌,2022-03-18,28.546,,1.406,29.951999999999998,0.9530582264957266,,0.046941773504273504
食用菌,2022-03-19,47.313,2.516,,49.829,0.9495073150173594,0.05049268498264063,
食用菌,2022-03-20,39.0,4.0,,43.0,0.9069767441860465,0.09302325581395349,
食用菌,2022-03-21,28.074,,,28.074,1.0,,
食用菌,2022-03-22,30.747,,0.909,31.656,0.9712850644427597,,0.028714935557240334
食用菌,2022-03-23,27.061,,1.218,28.279,0.9569291700555183,,0.04307082994448177
食用菌,2022-03-24,18.106,,,18.106,1.0,,
食用菌,2022-03-25,38.858,2.227,2.301,43.385999999999996,0.8956345364864242,0.05132992209468493,0.05303554141889089
食用菌,2022-03-26,40.029,0.9610000000000001,2.193,43.183,0.926961998934766,0.022254127781765973,0.050783873283468034
食用菌,2022-03-27,22.576999999999998,,1.5010000000000001,24.078,0.937660935293629,,0.06233906470637097
食用菌,2022-03-28,20.908,,0.33,21.238,0.9844618137301064,,0.015538186269893587
食用菌,2022-03-29,22.608,2.0,2.375,26.983,0.8378608753659712,0.07412074268984176,0.08801838194418708
食用菌,2022-03-30,21.844,,0.606,22.450000000000003,0.9730066815144766,,0.02699331848552338
食用菌,2022-03-31,26.203,,,26.203,1.0,,
食用菌,2022-04-01,18.85,,1.065,19.915000000000003,0.9465227215666583,,0.05347727843334169
食用菌,2022-04-02,27.963,0.279,1.788,30.03,0.9311688311688312,0.009290709290709291,0.05954045954045954
食用菌,2022-04-03,46.766,,,46.766,1.0,,
食用菌,2022-04-04,40.38,,0.365,40.745000000000005,0.99104184562523,,0.008958154374769909
食用菌,2022-04-05,31.046,,0.43,31.476,0.9863387978142076,,0.01366120218579235
食用菌,2022-04-06,19.821,,0.671,20.492,0.9672555143470623,,0.032744485652937735
食用菌,2022-04-07,14.709,,0.172,14.881,0.9884416369867616,,0.011558363013238357
食用菌,2022-04-08,15.572,,3.314,18.886,0.8245261039923752,,0.1754738960076247
食用菌,2022-04-09,35.619,,,35.619,1.0,,
食用菌,2022-04-10,29.269,,1.677,30.945999999999998,0.9458088282815227,,0.05419117171847735
食用菌,2022-04-11,11.088000000000001,0.387,0.395,11.870000000000001,0.9341196293176074,0.03260320134793597,0.03327716933445661
食用菌,2022-04-12,16.858999999999998,,,16.858999999999998,1.0,,
食用菌,2022-04-13,29.728,,2.235,31.963,0.930075399680881,,0.06992460031911897
食用菌,2022-04-14,21.589,,,21.589,1.0,,
食用菌,2022-04-15,39.136,,,39.136,1.0,,
食用菌,2022-04-16,25.17,,2.934,28.104000000000003,0.895602049530316,,0.10439795046968403
食用菌,2022-04-17,38.721,1.1720000000000002,0.351,40.24399999999999,0.9621558493191532,0.029122353642779056,0.008721797038067788
食用菌,2022-04-18,21.701,0.374,6.592,28.666999999999998,0.7570028255485401,0.013046359926047373,0.2299508145254125
食用菌,2022-04-19,17.801,,5.935,23.735999999999997,0.7499578699022582,,0.25004213009774184
食用菌,2022-04-20,27.313,3.504,2.577,33.394,0.8179014194166617,0.10492902916691622,0.07716955141642211
食用菌,2022-04-21,24.596,1.318,1.565,27.479000000000003,0.895083518323083,0.04796389970522945,0.05695258197168746
食用菌,2022-04-22,21.983,0.494,3.832,26.309,0.8355695769508533,0.01877684442586187,0.1456535786232848
食用菌,2022-04-23,26.223,,1.25,27.473,0.9545007825865395,,0.04549921741346049
食用菌,2022-04-24,31.113,,1.8079999999999998,32.921,0.9450806476109475,,0.05491935238905258
食用菌,2022-04-25,27.016,0.404,0.701,28.121,0.960705522563209,0.014366487678247575,0.024927989758543437
食用菌,2022-04-26,12.538,,0.601,13.139,0.9542583149402543,,0.045741685059745796
食用菌,2022-04-27,24.543,,2.559,27.102,0.9055789240646447,,0.09442107593535533
食用菌,2022-04-28,15.006,1.0,0.351,16.357,0.9174053921868314,0.061135905117075263,0.021458702696093415
食用菌,2022-04-29,20.751,,3.3129999999999997,24.064,0.862325465425532,,0.13767453457446807
食用菌,2022-04-30,33.764,0.387,,34.151,0.9886679745834676,0.011332025416532459,
食用菌,2022-05-01,30.083,,3.0,33.083,0.9093189855817188,,0.0906810144182813
食用菌,2022-05-02,41.191,1.0,,42.191,0.9762982626626532,0.023701737337346825,
食用菌,2022-05-03,18.375,,,18.375,1.0,,
食用菌,2022-05-04,27.071,,,27.071,1.0,,
食用菌,2022-05-05,16.992,,,16.992,1.0,,
食用菌,2022-05-06,19.454,,,19.454,1.0,,
食用菌,2022-05-07,33.837,,1.0,34.837,0.971294887619485,,0.028705112380514968
食用菌,2022-05-08,35.067,,,35.067,1.0,,
食用菌,2022-05-09,33.581,,1.0,34.581,0.971082386281484,,0.028917613718515946
食用菌,2022-05-10,9.417,,,9.417,1.0,,
食用菌,2022-05-11,20.87,,,20.87,1.0,,
食用菌,2022-05-12,20.925,,1.0,21.925,0.9543899657924744,,0.04561003420752566
食用菌,2022-05-13,25.1,1.0,,26.1,0.9616858237547893,0.038314176245210725,
食用菌,2022-05-14,26.77,,,26.77,1.0,,
食用菌,2022-05-15,34.51,,,34.51,1.0,,
食用菌,2022-05-16,18.527,,,18.527,1.0,,
食用菌,2022-05-17,10.789,,2.0,12.789,0.8436156071624051,,0.1563843928375948
食用菌,2022-05-18,19.598,1.0,,20.598,0.9514515972424508,0.04854840275754928,
食用菌,2022-05-19,13.195,,,13.195,1.0,,
食用菌,2022-05-20,14.719,,,14.719,1.0,,
食用菌,2022-05-21,43.484,,,43.484,1.0,,
食用菌,2022-05-22,23.398,,,23.398,1.0,,
食用菌,2022-05-23,4.6370000000000005,,,4.6370000000000005,1.0,,
食用菌,2022-05-24,14.041,,,14.041,1.0,,
食用菌,2022-05-25,18.698,,,18.698,1.0,,
食用菌,2022-05-26,21.185,,,21.185,1.0,,
食用菌,2022-05-27,19.308,,,19.308,1.0,,
食用菌,2022-05-28,44.827,,2.0,46.827,0.9572895978815641,,0.04271040211843595
食用菌,2022-05-29,33.517,,,33.517,1.0,,
食用菌,2022-05-30,14.585,1.0,1.0,16.585,0.8794091046126018,0.06029544769369912,0.06029544769369912
食用菌,2022-05-31,35.474,1.0,3.0,39.474,0.898667477326848,0.02533313066828799,0.07599939200486397
食用菌,2022-06-01,35.603,,,35.603,1.0,,
食用菌,2022-06-02,35.405,1.0,,36.405,0.9725312457080072,0.02746875429199286,
食用菌,2022-06-03,61.149,,,61.149,1.0,,
食用菌,2022-06-04,26.698,,1.0,27.698,0.9638963102029028,,0.036103689797097265
食用菌,2022-06-05,40.369,,1.0,41.369,0.9758273103048176,,0.024172689695182385
食用菌,2022-06-06,25.543,,1.0,26.543,0.9623252835022417,,0.03767471649775835
食用菌,2022-06-07,28.139,,,28.139,1.0,,
食用菌,2022-06-08,22.048,1.0,5.0,28.048,0.7860810039931546,0.03565316600114091,0.1782658300057045
食用菌,2022-06-09,22.768,1.0,4.0,27.768,0.8199366176894267,0.036012676462114666,0.14405070584845867
食用菌,2022-06-10,25.152,,2.0,27.152,0.9263406010606954,,0.07365939893930465
食用菌,2022-06-11,35.533,,1.0,36.533,0.9726274874770755,,0.02737251252292448
食用菌,2022-06-12,47.293,1.0,1.0,49.293,0.9594262877081938,0.02028685614590307,0.02028685614590307
食用菌,2022-06-13,33.014,,2.0,35.014,0.9428799908607985,,0.057120009139201455
食用菌,2022-06-14,16.266,,,16.266,1.0,,
食用菌,2022-06-15,26.243,,,26.243,1.0,,
食用菌,2022-06-16,31.228,,1.0,32.228,0.9689710810475363,,0.031028918952463694
食用菌,2022-06-17,34.568,1.0,1.0,36.568,0.945307372566178,0.02734631371691096,0.02734631371691096
食用菌,2022-06-18,46.206,2.0,2.0,50.206,0.9203282476198064,0.0398358761900968,0.0398358761900968
食用菌,2022-06-19,49.153,,,49.153,1.0,,
食用菌,2022-06-20,31.656,,4.0,35.656,0.8878169172088849,,0.11218308279111511
食用菌,2022-06-21,26.804,,3.0,29.804,0.8993423701516575,,0.1006576298483425
食用菌,2022-06-22,28.097,,,28.097,1.0,,
食用菌,2022-06-23,25.488,,4.0,29.488,0.8643516006511123,,0.13564839934888767
食用菌,2022-06-24,28.265,1.0,,29.265,0.9658294891508628,0.03417051084913719,
食用菌,2022-06-25,44.569,,4.0,48.569,0.917642940970578,,0.08235705902942206
食用菌,2022-06-26,48.309,,6.0,54.309,0.8895210738551621,,0.11047892614483788
食用菌,2022-06-27,17.561,6.144,3.182,26.886999999999997,0.6531409231226988,0.2285119202588612,0.11834715661844016
食用菌,2022-06-28,33.818,5.702,0.182,39.702,0.8517958793007909,0.1436199687673165,0.0045841519318926
食用菌,2022-06-29,27.342,6.747,5.845,39.934,0.6846797215405419,0.16895377372664896,0.14636650473280913
食用菌,2022-06-30,27.076,5.344,6.207,38.627,0.7009604680663785,0.1383488233618971,0.16069070857172443
食用菌,2022-07-01,22.293,23.66,5.0,50.953,0.4375208525503895,0.46434949855749413,0.09812964889211626
食用菌,2022-07-02,31.217,9.591,4.896,45.704,0.6830255557500438,0.2098503413267985,0.1071241029231577
食用菌,2022-07-03,32.474,7.7059999999999995,2.0,42.17999999999999,0.7698909435751542,0.18269321953532483,0.047415836889521105
食用菌,2022-07-04,24.611,10.359,1.718,36.688,0.6708187963366768,0.28235390318360226,0.04682730047972088
食用菌,2022-07-05,39.223,6.477,4.667,50.367000000000004,0.7787440189012647,0.12859610459229256,0.0926598765064427
食用菌,2022-07-06,25.183,5.482,1.5610000000000002,32.226,0.7814497610624961,0.17011109042388134,0.04843914851362255
食用菌,2022-07-07,18.996,4.102,6.091,29.189,0.65079310699236,0.14053239233957998,0.2086745006680599
食用菌,2022-07-08,22.728,10.798,15.899000000000001,49.425000000000004,0.4598482549317147,0.2184724329792615,0.3216793120890238
食用菌,2022-07-09,41.97,6.885,6.774,55.629,0.7544626004422154,0.12376638084452354,0.12177101871326107
食用菌,2022-07-10,51.632,7.836,20.95,80.41799999999999,0.6420453132383298,0.09744087144669106,0.26051381531497925
食用菌,2022-07-11,50.108,1.0,4.0,55.108,0.909269071641141,0.018146185671771793,0.07258474268708717
食用菌,2022-07-12,27.869,,,27.869,1.0,,
食用菌,2022-07-13,47.695,,15.908,63.603,0.7498860116661163,,0.2501139883338836
食用菌,2022-07-14,38.206,2.0,4.503,44.709,0.8545483012368874,0.044733722516719227,0.10071797624639334
食用菌,2022-07-15,43.947,2.942,19.247,66.136,0.6644943752268054,0.04448409338333132,0.2910215313898633
食用菌,2022-07-16,65.981,3.21,20.28,89.47099999999999,0.7374568295872406,0.03587754691464274,0.22666562349811675
食用菌,2022-07-17,64.763,,8.908,73.671,0.8790840357807007,,0.1209159642192993
食用菌,2022-07-18,47.193,2.0,3.0,52.193,0.9042017128733738,0.038319314850650474,0.05747897227597571
食用菌,2022-07-19,37.999,1.452,4.901,44.352000000000004,0.8567595598845599,0.03273809523809523,0.11050234487734487
食用菌,2022-07-20,33.088,3.0,1.0,37.088,0.8921484037963762,0.08088869715271786,0.02696289905090595
食用菌,2022-07-21,33.298,,10.188,43.486000000000004,0.7657177022489996,,0.23428229775100032
食用菌,2022-07-22,47.116,,13.562000000000001,60.678,0.7764923036355846,,0.22350769636441548
食用菌,2022-07-23,79.284,6.0,16.459,101.74300000000001,0.7792575410593358,0.05897211601780957,0.16177034292285464
食用菌,2022-07-24,57.991,0.585,9.064,67.64,0.857347723240686,0.008648728562980485,0.13400354819633353
食用菌,2022-07-25,58.13,1.0,7.185,66.315,0.8765739274673906,0.015079544597753148,0.10834652793485637
食用菌,2022-07-26,45.412,,14.053,59.465,0.7636761119986546,,0.23632388800134532
食用菌,2022-07-27,47.465,2.0,9.404,58.869,0.8062817442117244,0.033973738300293876,0.1597445174879818
食用菌,2022-07-28,54.801,2.7199999999999998,12.0,69.521,0.7882654162051754,0.03912486874469584,0.17260971505012873
食用菌,2022-07-29,40.727,,11.907,52.634,0.7737774062393129,,0.226222593760687
食用菌,2022-07-30,73.456,,13.0,86.456,0.8496344961598964,,0.15036550384010364
食用菌,2022-07-31,90.347,,7.872,98.219,0.9198525743491585,,0.08014742565084149
食用菌,2022-08-01,32.88,,3.571,36.451,0.9020328660393405,,0.09796713396065952
食用菌,2022-08-02,46.484,1.483,9.309,57.275999999999996,0.8115790208813466,0.025892171241008455,0.1625288078776451
食用菌,2022-08-03,49.818,1.0,25.514,76.332,0.652648954566892,0.013100665513808103,0.3342503799192999
食用菌,2022-08-04,72.633,,8.893,81.526,0.8909182346736011,,0.10908176532639895
食用菌,2022-08-05,43.854,1.0,21.689,66.543,0.6590325052973265,0.01502787671129946,0.32593961799137394
食用菌,2022-08-06,82.422,,9.502,91.92399999999999,0.8966320003481137,,0.10336799965188635
食用菌,2022-08-07,82.163,4.364,18.586,105.113,0.7816635430441524,0.041517224320493186,0.17681923263535432
食用菌,2022-08-08,61.34,,25.926,87.266,0.7029083491852497,,0.29709165081475025
食用菌,2022-08-09,57.403,2.0,17.697,77.1,0.744526588845655,0.02594033722438392,0.22953307392996108
食用菌,2022-08-10,35.551,,3.483,39.034,0.9107700978634012,,0.08922990213659887
食用菌,2022-08-11,44.328,,24.611,68.93900000000001,0.643003234743759,,0.356996765256241
食用菌,2022-08-12,60.39,,,60.39,1.0,,
食用菌,2022-08-13,59.707,1.0,11.483,72.19,0.8270813132012744,0.013852334118298934,0.15906635268042665
食用菌,2022-08-14,58.801,2.0,26.969,87.77000000000001,0.6699441722684288,0.02278682921271505,0.3072689985188561
食用菌,2022-08-15,44.922,2.0,20.546,67.46799999999999,0.6658267623169504,0.029643682931167373,0.3045295547518824
食用菌,2022-08-16,71.408,,,71.408,1.0,,
食用菌,2022-08-17,39.88,1.435,25.061,66.376,0.6008195733397613,0.021619259973484392,0.3775611666867542
食用菌,2022-08-18,57.668,10.0,16.551,84.21900000000001,0.6847385981785582,0.11873805198351915,0.19652334983792252
食用菌,2022-08-19,91.655,,,91.655,1.0,,
食用菌,2022-08-20,66.018,,4.625,70.643,0.9345299605056411,,0.06547003949435896
食用菌,2022-08-21,58.002,2.0,12.189,72.191,0.8034519538446621,0.02770428446759291,0.168843761687745
食用菌,2022-08-22,30.278,4.101,12.822,47.20099999999999,0.6414694603927884,0.08688375246287156,0.2716467871443402
食用菌,2022-08-23,32.675,9.094,6.325,48.094,0.6793986775897201,0.18908803592963777,0.1315132864806421
食用菌,2022-08-24,36.73,6.0,16.326,59.056,0.6219520455161203,0.10159848279599025,0.27644947168788947
食用菌,2022-08-25,41.899,0.194,0.435,42.528000000000006,0.9852097441685477,0.004561700526711813,0.010228555304740405
食用菌,2022-08-26,47.85,3.428,22.549,73.827,0.6481368604981917,0.04643287686076909,0.3054302626410392
食用菌,2022-08-27,60.866,,7.79,68.656,0.8865357725471917,,0.1134642274528082
食用菌,2022-08-28,63.953,,8.0,71.953,0.8888163106472281,,0.11118368935277194
食用菌,2022-08-29,57.085,,17.097,74.182,0.7695263001806368,,0.2304736998193632
食用菌,2022-08-30,30.724,1.939,1.324,33.986999999999995,0.903992703092359,0.05705122546856152,0.038956071439079656
食用菌,2022-08-31,18.904,,11.386,30.29,0.6241003631561571,,0.3758996368438428
食用菌,2022-09-01,56.275,1.0,1.144,58.419,0.963299611427789,0.017117718550471592,0.019582670021739502
食用菌,2022-09-02,43.346,,17.773,61.119,0.7092066296896218,,0.2907933703103781
食用菌,2022-09-03,52.745,,25.142,77.887,0.6771990190917611,,0.32280098090823883
食用菌,2022-09-04,72.954,,14.821,87.77499999999999,0.8311478211335802,,0.16885217886641984
食用菌,2022-09-05,40.526,,6.926,47.452000000000005,0.8540419792632554,,0.1459580207367445
食用菌,2022-09-06,27.905,,12.715,40.620000000000005,0.6869768586903003,,0.3130231413096996
食用菌,2022-09-07,34.1,2.527,7.729,44.356,0.768779871945171,0.056970872035350346,0.17424925601947877
食用菌,2022-09-08,34.362,1.381,26.329,62.072,0.5535829359453538,0.02224835674700348,0.4241687073076427
食用菌,2022-09-09,73.723,6.168,26.884,106.775,0.6904518848044954,0.057766331070007025,0.2517817841254975
食用菌,2022-09-10,106.148,,8.794,114.942,0.9234918480625011,,0.07650815193749892
食用菌,2022-09-11,77.377,3.0,12.156,92.533,0.8362097846173797,0.03242086606940227,0.131369349313218
食用菌,2022-09-12,91.587,,7.0,98.587,0.9289967237059653,,0.0710032762940347
食用菌,2022-09-13,46.319,0.396,21.619,68.334,0.6778324113911084,0.005795065413995961,0.3163725231948956
食用菌,2022-09-14,36.102,,17.005,53.107,0.6797973901745532,,0.32020260982544674
食用菌,2022-09-15,43.985,0.475,12.203,56.663,0.7762561106895153,0.00838289536381766,0.21536099394666713
食用菌,2022-09-16,33.119,10.899000000000001,30.407,74.425,0.44499832045683574,0.14644272757809879,0.40855895196506553
食用菌,2022-09-17,84.943,,5.107,90.05,0.9432870627429206,,0.056712937257079404
食用菌,2022-09-18,70.253,,10.12,80.373,0.8740870690405982,,0.12591293095940176
食用菌,2022-09-19,19.862000000000002,,10.454,30.316000000000003,0.6551655891278533,,0.3448344108721467
食用菌,2022-09-20,26.54,5.0,15.695,47.235,0.5618714935958505,0.10585371017254155,0.33227479623160794
食用菌,2022-09-21,37.305,,9.486,46.791,0.7972687055202924,,0.20273129447970767
食用菌,2022-09-22,41.485,1.0,8.458,50.943,0.8143415189525548,0.01962978230571423,0.16602869874173096
食用菌,2022-09-23,43.005,14.592,29.582,87.179,0.493295403709609,0.16737975888688789,0.3393248374035031
食用菌,2022-09-24,91.578,2.436,7.593,101.60700000000001,0.9012961705394312,0.023974726150757325,0.07472910330981132
食用菌,2022-09-25,95.061,,23.343,118.40400000000001,0.802852944157292,,0.197147055842708
食用菌,2022-09-26,33.824,5.819,18.499,58.141999999999996,0.5817481338791235,0.10008255649960442,0.31816930962127205
食用菌,2022-09-27,32.554,0.9450000000000001,4.0,37.499,0.8681298167951146,0.025200672017920478,0.10666951118696498
食用菌,2022-09-28,43.482,0.218,9.684000000000001,53.384,0.814513711973625,0.004083620560467556,0.1814026674659074
食用菌,2022-09-29,27.614,4.0,12.719,44.333,0.6228768637358176,0.0902262423025737,0.2868968939616087
食用菌,2022-09-30,40.595,2.241,11.059,53.894999999999996,0.7532238612116152,0.04158085165599778,0.20519528713238705
食用菌,2022-10-01,104.289,3.0,14.721,122.01,0.8547578067371526,0.024588148512417012,0.12065404475043029
食用菌,2022-10-02,73.23,2.0,16.0,91.23,0.8026964814205854,0.02192261317549052,0.17538090540392415
食用菌,2022-10-03,72.006,2.0,8.0,82.006,0.8780577030948955,0.0243884593810209,0.0975538375240836
食用菌,2022-10-04,114.526,,2.528,117.054,0.9784031301792334,,0.021596869820766484
食用菌,2022-10-05,84.713,1.222,2.0,87.93499999999999,0.9633592994825724,0.01389662819127765,0.02274407232615
食用菌,2022-10-06,184.89,,,184.89,1.0,,
食用菌,2022-10-07,147.363,,6.802,154.165,0.955878441929102,,0.04412155807089806
食用菌,2022-10-08,102.201,,5.893,108.094,0.9454826354839306,,0.054517364516069346
食用菌,2022-10-09,112.529,0.241,8.777000000000001,121.547,0.9258064781524842,0.0019827720963906965,0.07221074975112508
食用菌,2022-10-10,83.554,4.13,15.643,103.327,0.808636658375836,0.039970191721428086,0.15139314990273597
食用菌,2022-10-11,69.747,,19.696,89.443,0.7797927171494695,,0.22020728285053054
食用菌,2022-10-12,73.198,0.575,9.0,82.773,0.8843221823541493,0.006946709675860485,0.10873110796999022
食用菌,2022-10-13,68.046,,2.0,70.046,0.9714473346086857,,0.028552665391314277
食用菌,2022-10-14,52.021,1.301,12.257,65.57900000000001,0.7932569877552265,0.019838667866237666,0.18690434437853579
食用菌,2022-10-15,203.508,2.0,17.617,223.125,0.9120806722689077,0.008963585434173669,0.07895574229691878
食用菌,2022-10-16,184.553,0.924,24.243,209.72,0.8799971390425328,0.004405874499332443,0.11559698645813465
食用菌,2022-10-17,67.801,0.221,36.515,104.537,0.6485837550341027,0.0021140840085328637,0.3493021609573644
食用菌,2022-10-18,110.878,10.57,34.862,156.31,0.7093468108246433,0.06762203313927452,0.22303115603608215
食用菌,2022-10-19,88.856,4.0,13.0,105.856,0.8394044740024184,0.037787182587666265,0.12280834340991537
食用菌,2022-10-20,69.648,1.0,17.393,88.041,0.791085971308822,0.01135834440771913,0.19755568428345885
食用菌,2022-10-21,286.383,3.0,,289.383,0.9896331159743316,0.010366884025668405,
食用菌,2022-10-22,135.954,1.0,20.694,157.648,0.8623896275246119,0.0063432457119658985,0.1312671267634223
食用菌,2022-10-23,133.931,3.0,15.25,152.181,0.8800770135562258,0.019713367634593016,0.10020961880918117
食用菌,2022-10-24,70.082,4.0,10.968,85.05,0.8240094062316284,0.047031158142269255,0.1289594356261023
食用菌,2022-10-25,69.971,9.408,10.08,89.459,0.7821571893269542,0.10516549480767726,0.11267731586536849
食用菌,2022-10-26,71.208,10.234,23.353,104.79499999999999,0.6794980676558997,0.09765733097953148,0.22284460136456896
食用菌,2022-10-27,92.493,10.595,13.494,116.582,0.7933729049081333,0.09088023880187338,0.11574685628999332
食用菌,2022-10-28,139.205,10.05,15.312,164.56700000000004,0.8458864778479281,0.06106935169262366,0.0930441704594481
食用菌,2022-10-29,220.206,9.0,18.847,248.053,0.8877377012170786,0.03628256864460418,0.07597973013831721
食用菌,2022-10-30,188.429,1.0,8.0,197.429,0.9544139918654301,0.0050651120149522106,0.040520896119617685
食用菌,2022-10-31,60.356,,1.488,61.844,0.9759394605782291,,0.024060539421770905
食用菌,2022-11-01,75.93,1.729,19.0,96.659,0.7855450604703131,0.01788762557030385,0.19656731395938298
食用菌,2022-11-03,103.106,6.234,11.515,120.85499999999999,0.8531380580033925,0.051582474866575655,0.09527946713003187
食用菌,2022-11-05,167.65,2.0,7.1930000000000005,176.84300000000002,0.9480160368236231,0.011309466589008329,0.04067449658736846
